iterate,power,delta,band
59689,0.8500000000000001,1,0.43000000000000005
59690,0.8500000000000001,1,0.44000000000000006
59691,0.8500000000000001,1,0.45000000000000007
59692,0.8500000000000001,1,0.45999999999999996
59693,0.8500000000000001,1,0.47
59694,0.8500000000000001,1,0.48
59695,0.8500000000000001,1,0.49
59696,0.8500000000000001,1,0.5
59697,0.8500000000000001,1.05,0.1
59698,0.8500000000000001,1.05,0.11
59699,0.8500000000000001,1.05,0.12000000000000001
59700,0.8500000000000001,1.05,0.13
59701,0.8500000000000001,1.05,0.14
59702,0.8500000000000001,1.05,0.15000000000000002
59703,0.8500000000000001,1.05,0.16
59704,0.8500000000000001,1.05,0.17
59705,0.8500000000000001,1.05,0.18
59706,0.8500000000000001,1.05,0.19
59707,0.8500000000000001,1.05,0.2
59708,0.8500000000000001,1.05,0.21000000000000002
59709,0.8500000000000001,1.05,0.22
59710,0.8500000000000001,1.05,0.23
59711,0.8500000000000001,1.05,0.24000000000000002
59712,0.8500000000000001,1.05,0.25
59713,0.8500000000000001,1.05,0.26
59714,0.8500000000000001,1.05,0.27
59715,0.8500000000000001,1.05,0.28
59716,0.8500000000000001,1.05,0.29000000000000004
59717,0.8500000000000001,1.05,0.30000000000000004
59718,0.8500000000000001,1.05,0.31
59719,0.8500000000000001,1.05,0.32
59720,0.8500000000000001,1.05,0.33
59721,0.8500000000000001,1.05,0.33999999999999997
59722,0.8500000000000001,1.05,0.35
59723,0.8500000000000001,1.05,0.36
59724,0.8500000000000001,1.05,0.37
59725,0.8500000000000001,1.05,0.38
59726,0.8500000000000001,1.05,0.39
59727,0.8500000000000001,1.05,0.4
59728,0.8500000000000001,1.05,0.41000000000000003
59729,0.8500000000000001,1.05,0.42000000000000004
59730,0.8500000000000001,1.05,0.43000000000000005
59731,0.8500000000000001,1.05,0.44000000000000006
59732,0.8500000000000001,1.05,0.45000000000000007
59733,0.8500000000000001,1.05,0.45999999999999996
59734,0.8500000000000001,1.05,0.47
59735,0.8500000000000001,1.05,0.48
59736,0.8500000000000001,1.05,0.49
59737,0.8500000000000001,1.05,0.5
59738,0.8500000000000001,1.1,0.1
59739,0.8500000000000001,1.1,0.11
59740,0.8500000000000001,1.1,0.12000000000000001
59741,0.8500000000000001,1.1,0.13
59742,0.8500000000000001,1.1,0.14
59743,0.8500000000000001,1.1,0.15000000000000002
59744,0.8500000000000001,1.1,0.16
59745,0.8500000000000001,1.1,0.17
59746,0.8500000000000001,1.1,0.18
59747,0.8500000000000001,1.1,0.19
59748,0.8500000000000001,1.1,0.2
59749,0.8500000000000001,1.1,0.21000000000000002
59750,0.8500000000000001,1.1,0.22
59751,0.8500000000000001,1.1,0.23
59752,0.8500000000000001,1.1,0.24000000000000002
59753,0.8500000000000001,1.1,0.25
59754,0.8500000000000001,1.1,0.26
59755,0.8500000000000001,1.1,0.27
59756,0.8500000000000001,1.1,0.28
59757,0.8500000000000001,1.1,0.29000000000000004
59758,0.8500000000000001,1.1,0.30000000000000004
59759,0.8500000000000001,1.1,0.31
59760,0.8500000000000001,1.1,0.32
59761,0.8500000000000001,1.1,0.33
59762,0.8500000000000001,1.1,0.33999999999999997
59763,0.8500000000000001,1.1,0.35
59764,0.8500000000000001,1.1,0.36
59765,0.8500000000000001,1.1,0.37
59766,0.8500000000000001,1.1,0.38
59767,0.8500000000000001,1.1,0.39
59768,0.8500000000000001,1.1,0.4
59769,0.8500000000000001,1.1,0.41000000000000003
59770,0.8500000000000001,1.1,0.42000000000000004
59771,0.8500000000000001,1.1,0.43000000000000005
59772,0.8500000000000001,1.1,0.44000000000000006
59773,0.8500000000000001,1.1,0.45000000000000007
59774,0.8500000000000001,1.1,0.45999999999999996
59775,0.8500000000000001,1.1,0.47
59776,0.8500000000000001,1.1,0.48
59777,0.8500000000000001,1.1,0.49
59778,0.8500000000000001,1.1,0.5
59779,0.8500000000000001,1.1500000000000001,0.1
59780,0.8500000000000001,1.1500000000000001,0.11
59781,0.8500000000000001,1.1500000000000001,0.12000000000000001
59782,0.8500000000000001,1.1500000000000001,0.13
59783,0.8500000000000001,1.1500000000000001,0.14
59784,0.8500000000000001,1.1500000000000001,0.15000000000000002
59785,0.8500000000000001,1.1500000000000001,0.16
59786,0.8500000000000001,1.1500000000000001,0.17
59787,0.8500000000000001,1.1500000000000001,0.18
59788,0.8500000000000001,1.1500000000000001,0.19
59789,0.8500000000000001,1.1500000000000001,0.2
59790,0.8500000000000001,1.1500000000000001,0.21000000000000002
59791,0.8500000000000001,1.1500000000000001,0.22
59792,0.8500000000000001,1.1500000000000001,0.23
59793,0.8500000000000001,1.1500000000000001,0.24000000000000002
59794,0.8500000000000001,1.1500000000000001,0.25
59795,0.8500000000000001,1.1500000000000001,0.26
59796,0.8500000000000001,1.1500000000000001,0.27
59797,0.8500000000000001,1.1500000000000001,0.28
59798,0.8500000000000001,1.1500000000000001,0.29000000000000004
59799,0.8500000000000001,1.1500000000000001,0.30000000000000004
59800,0.8500000000000001,1.1500000000000001,0.31
59801,0.8500000000000001,1.1500000000000001,0.32
59802,0.8500000000000001,1.1500000000000001,0.33
59803,0.8500000000000001,1.1500000000000001,0.33999999999999997
59804,0.8500000000000001,1.1500000000000001,0.35
59805,0.8500000000000001,1.1500000000000001,0.36
59806,0.8500000000000001,1.1500000000000001,0.37
59807,0.8500000000000001,1.1500000000000001,0.38
59808,0.8500000000000001,1.1500000000000001,0.39
59809,0.8500000000000001,1.1500000000000001,0.4
59810,0.8500000000000001,1.1500000000000001,0.41000000000000003
59811,0.8500000000000001,1.1500000000000001,0.42000000000000004
59812,0.8500000000000001,1.1500000000000001,0.43000000000000005
59813,0.8500000000000001,1.1500000000000001,0.44000000000000006
59814,0.8500000000000001,1.1500000000000001,0.45000000000000007
59815,0.8500000000000001,1.1500000000000001,0.45999999999999996
59816,0.8500000000000001,1.1500000000000001,0.47
59817,0.8500000000000001,1.1500000000000001,0.48
59818,0.8500000000000001,1.1500000000000001,0.49
59819,0.8500000000000001,1.1500000000000001,0.5
59820,0.8500000000000001,1.2000000000000002,0.1
59821,0.8500000000000001,1.2000000000000002,0.11
59822,0.8500000000000001,1.2000000000000002,0.12000000000000001
59823,0.8500000000000001,1.2000000000000002,0.13
59824,0.8500000000000001,1.2000000000000002,0.14
59825,0.8500000000000001,1.2000000000000002,0.15000000000000002
59826,0.8500000000000001,1.2000000000000002,0.16
59827,0.8500000000000001,1.2000000000000002,0.17
59828,0.8500000000000001,1.2000000000000002,0.18
59829,0.8500000000000001,1.2000000000000002,0.19
59830,0.8500000000000001,1.2000000000000002,0.2
59831,0.8500000000000001,1.2000000000000002,0.21000000000000002
59832,0.8500000000000001,1.2000000000000002,0.22
59833,0.8500000000000001,1.2000000000000002,0.23
59834,0.8500000000000001,1.2000000000000002,0.24000000000000002
59835,0.8500000000000001,1.2000000000000002,0.25
59836,0.8500000000000001,1.2000000000000002,0.26
59837,0.8500000000000001,1.2000000000000002,0.27
59838,0.8500000000000001,1.2000000000000002,0.28
59839,0.8500000000000001,1.2000000000000002,0.29000000000000004
59840,0.8500000000000001,1.2000000000000002,0.30000000000000004
59841,0.8500000000000001,1.2000000000000002,0.31
59842,0.8500000000000001,1.2000000000000002,0.32
59843,0.8500000000000001,1.2000000000000002,0.33
59844,0.8500000000000001,1.2000000000000002,0.33999999999999997
59845,0.8500000000000001,1.2000000000000002,0.35
59846,0.8500000000000001,1.2000000000000002,0.36
59847,0.8500000000000001,1.2000000000000002,0.37
59848,0.8500000000000001,1.2000000000000002,0.38
59849,0.8500000000000001,1.2000000000000002,0.39
59850,0.8500000000000001,1.2000000000000002,0.4
59851,0.8500000000000001,1.2000000000000002,0.41000000000000003
59852,0.8500000000000001,1.2000000000000002,0.42000000000000004
59853,0.8500000000000001,1.2000000000000002,0.43000000000000005
59854,0.8500000000000001,1.2000000000000002,0.44000000000000006
59855,0.8500000000000001,1.2000000000000002,0.45000000000000007
59856,0.8500000000000001,1.2000000000000002,0.45999999999999996
59857,0.8500000000000001,1.2000000000000002,0.47
59858,0.8500000000000001,1.2000000000000002,0.48
59859,0.8500000000000001,1.2000000000000002,0.49
59860,0.8500000000000001,1.2000000000000002,0.5
59861,0.8500000000000001,1.25,0.1
59862,0.8500000000000001,1.25,0.11
59863,0.8500000000000001,1.25,0.12000000000000001
59864,0.8500000000000001,1.25,0.13
59865,0.8500000000000001,1.25,0.14
59866,0.8500000000000001,1.25,0.15000000000000002
59867,0.8500000000000001,1.25,0.16
59868,0.8500000000000001,1.25,0.17
59869,0.8500000000000001,1.25,0.18
59870,0.8500000000000001,1.25,0.19
59871,0.8500000000000001,1.25,0.2
59872,0.8500000000000001,1.25,0.21000000000000002
59873,0.8500000000000001,1.25,0.22
59874,0.8500000000000001,1.25,0.23
59875,0.8500000000000001,1.25,0.24000000000000002
59876,0.8500000000000001,1.25,0.25
59877,0.8500000000000001,1.25,0.26
59878,0.8500000000000001,1.25,0.27
59879,0.8500000000000001,1.25,0.28
59880,0.8500000000000001,1.25,0.29000000000000004
59881,0.8500000000000001,1.25,0.30000000000000004
59882,0.8500000000000001,1.25,0.31
59883,0.8500000000000001,1.25,0.32
59884,0.8500000000000001,1.25,0.33
59885,0.8500000000000001,1.25,0.33999999999999997
59886,0.8500000000000001,1.25,0.35
59887,0.8500000000000001,1.25,0.36
59888,0.8500000000000001,1.25,0.37
59889,0.8500000000000001,1.25,0.38
59890,0.8500000000000001,1.25,0.39
59891,0.8500000000000001,1.25,0.4
59892,0.8500000000000001,1.25,0.41000000000000003
59893,0.8500000000000001,1.25,0.42000000000000004
59894,0.8500000000000001,1.25,0.43000000000000005
59895,0.8500000000000001,1.25,0.44000000000000006
59896,0.8500000000000001,1.25,0.45000000000000007
59897,0.8500000000000001,1.25,0.45999999999999996
59898,0.8500000000000001,1.25,0.47
59899,0.8500000000000001,1.25,0.48
59900,0.8500000000000001,1.25,0.49
59901,0.8500000000000001,1.25,0.5
59902,0.8500000000000001,1.3,0.1
59903,0.8500000000000001,1.3,0.11
59904,0.8500000000000001,1.3,0.12000000000000001
59905,0.8500000000000001,1.3,0.13
59906,0.8500000000000001,1.3,0.14
59907,0.8500000000000001,1.3,0.15000000000000002
59908,0.8500000000000001,1.3,0.16
59909,0.8500000000000001,1.3,0.17
59910,0.8500000000000001,1.3,0.18
59911,0.8500000000000001,1.3,0.19
59912,0.8500000000000001,1.3,0.2
59913,0.8500000000000001,1.3,0.21000000000000002
59914,0.8500000000000001,1.3,0.22
59915,0.8500000000000001,1.3,0.23
59916,0.8500000000000001,1.3,0.24000000000000002
59917,0.8500000000000001,1.3,0.25
59918,0.8500000000000001,1.3,0.26
59919,0.8500000000000001,1.3,0.27
59920,0.8500000000000001,1.3,0.28
59921,0.8500000000000001,1.3,0.29000000000000004
59922,0.8500000000000001,1.3,0.30000000000000004
59923,0.8500000000000001,1.3,0.31
59924,0.8500000000000001,1.3,0.32
59925,0.8500000000000001,1.3,0.33
59926,0.8500000000000001,1.3,0.33999999999999997
59927,0.8500000000000001,1.3,0.35
59928,0.8500000000000001,1.3,0.36
59929,0.8500000000000001,1.3,0.37
59930,0.8500000000000001,1.3,0.38
59931,0.8500000000000001,1.3,0.39
59932,0.8500000000000001,1.3,0.4
59933,0.8500000000000001,1.3,0.41000000000000003
59934,0.8500000000000001,1.3,0.42000000000000004
59935,0.8500000000000001,1.3,0.43000000000000005
59936,0.8500000000000001,1.3,0.44000000000000006
59937,0.8500000000000001,1.3,0.45000000000000007
59938,0.8500000000000001,1.3,0.45999999999999996
59939,0.8500000000000001,1.3,0.47
59940,0.8500000000000001,1.3,0.48
59941,0.8500000000000001,1.3,0.49
59942,0.8500000000000001,1.3,0.5
59943,0.8500000000000001,1.35,0.1
59944,0.8500000000000001,1.35,0.11
59945,0.8500000000000001,1.35,0.12000000000000001
59946,0.8500000000000001,1.35,0.13
59947,0.8500000000000001,1.35,0.14
59948,0.8500000000000001,1.35,0.15000000000000002
59949,0.8500000000000001,1.35,0.16
59950,0.8500000000000001,1.35,0.17
59951,0.8500000000000001,1.35,0.18
59952,0.8500000000000001,1.35,0.19
59953,0.8500000000000001,1.35,0.2
59954,0.8500000000000001,1.35,0.21000000000000002
59955,0.8500000000000001,1.35,0.22
59956,0.8500000000000001,1.35,0.23
59957,0.8500000000000001,1.35,0.24000000000000002
59958,0.8500000000000001,1.35,0.25
59959,0.8500000000000001,1.35,0.26
59960,0.8500000000000001,1.35,0.27
59961,0.8500000000000001,1.35,0.28
59962,0.8500000000000001,1.35,0.29000000000000004
59963,0.8500000000000001,1.35,0.30000000000000004
59964,0.8500000000000001,1.35,0.31
59965,0.8500000000000001,1.35,0.32
59966,0.8500000000000001,1.35,0.33
59967,0.8500000000000001,1.35,0.33999999999999997
59968,0.8500000000000001,1.35,0.35
59969,0.8500000000000001,1.35,0.36
59970,0.8500000000000001,1.35,0.37
59971,0.8500000000000001,1.35,0.38
59972,0.8500000000000001,1.35,0.39
59973,0.8500000000000001,1.35,0.4
59974,0.8500000000000001,1.35,0.41000000000000003
59975,0.8500000000000001,1.35,0.42000000000000004
59976,0.8500000000000001,1.35,0.43000000000000005
59977,0.8500000000000001,1.35,0.44000000000000006
59978,0.8500000000000001,1.35,0.45000000000000007
59979,0.8500000000000001,1.35,0.45999999999999996
59980,0.8500000000000001,1.35,0.47
59981,0.8500000000000001,1.35,0.48
59982,0.8500000000000001,1.35,0.49
59983,0.8500000000000001,1.35,0.5
59984,0.8500000000000001,1.4000000000000001,0.1
59985,0.8500000000000001,1.4000000000000001,0.11
59986,0.8500000000000001,1.4000000000000001,0.12000000000000001
59987,0.8500000000000001,1.4000000000000001,0.13
59988,0.8500000000000001,1.4000000000000001,0.14
59989,0.8500000000000001,1.4000000000000001,0.15000000000000002
59990,0.8500000000000001,1.4000000000000001,0.16
59991,0.8500000000000001,1.4000000000000001,0.17
59992,0.8500000000000001,1.4000000000000001,0.18
59993,0.8500000000000001,1.4000000000000001,0.19
59994,0.8500000000000001,1.4000000000000001,0.2
59995,0.8500000000000001,1.4000000000000001,0.21000000000000002
59996,0.8500000000000001,1.4000000000000001,0.22
59997,0.8500000000000001,1.4000000000000001,0.23
59998,0.8500000000000001,1.4000000000000001,0.24000000000000002
59999,0.8500000000000001,1.4000000000000001,0.25
60000,0.8500000000000001,1.4000000000000001,0.26
60001,0.8500000000000001,1.4000000000000001,0.27
60002,0.8500000000000001,1.4000000000000001,0.28
60003,0.8500000000000001,1.4000000000000001,0.29000000000000004
60004,0.8500000000000001,1.4000000000000001,0.30000000000000004
60005,0.8500000000000001,1.4000000000000001,0.31
60006,0.8500000000000001,1.4000000000000001,0.32
60007,0.8500000000000001,1.4000000000000001,0.33
60008,0.8500000000000001,1.4000000000000001,0.33999999999999997
60009,0.8500000000000001,1.4000000000000001,0.35
60010,0.8500000000000001,1.4000000000000001,0.36
60011,0.8500000000000001,1.4000000000000001,0.37
60012,0.8500000000000001,1.4000000000000001,0.38
60013,0.8500000000000001,1.4000000000000001,0.39
60014,0.8500000000000001,1.4000000000000001,0.4
60015,0.8500000000000001,1.4000000000000001,0.41000000000000003
60016,0.8500000000000001,1.4000000000000001,0.42000000000000004
60017,0.8500000000000001,1.4000000000000001,0.43000000000000005
60018,0.8500000000000001,1.4000000000000001,0.44000000000000006
60019,0.8500000000000001,1.4000000000000001,0.45000000000000007
60020,0.8500000000000001,1.4000000000000001,0.45999999999999996
60021,0.8500000000000001,1.4000000000000001,0.47
60022,0.8500000000000001,1.4000000000000001,0.48
60023,0.8500000000000001,1.4000000000000001,0.49
60024,0.8500000000000001,1.4000000000000001,0.5
60025,0.8500000000000001,1.4500000000000002,0.1
60026,0.8500000000000001,1.4500000000000002,0.11
60027,0.8500000000000001,1.4500000000000002,0.12000000000000001
60028,0.8500000000000001,1.4500000000000002,0.13
60029,0.8500000000000001,1.4500000000000002,0.14
60030,0.8500000000000001,1.4500000000000002,0.15000000000000002
60031,0.8500000000000001,1.4500000000000002,0.16
60032,0.8500000000000001,1.4500000000000002,0.17
60033,0.8500000000000001,1.4500000000000002,0.18
60034,0.8500000000000001,1.4500000000000002,0.19
60035,0.8500000000000001,1.4500000000000002,0.2
60036,0.8500000000000001,1.4500000000000002,0.21000000000000002
60037,0.8500000000000001,1.4500000000000002,0.22
60038,0.8500000000000001,1.4500000000000002,0.23
60039,0.8500000000000001,1.4500000000000002,0.24000000000000002
60040,0.8500000000000001,1.4500000000000002,0.25
60041,0.8500000000000001,1.4500000000000002,0.26
60042,0.8500000000000001,1.4500000000000002,0.27
60043,0.8500000000000001,1.4500000000000002,0.28
60044,0.8500000000000001,1.4500000000000002,0.29000000000000004
60045,0.8500000000000001,1.4500000000000002,0.30000000000000004
60046,0.8500000000000001,1.4500000000000002,0.31
60047,0.8500000000000001,1.4500000000000002,0.32
60048,0.8500000000000001,1.4500000000000002,0.33
60049,0.8500000000000001,1.4500000000000002,0.33999999999999997
60050,0.8500000000000001,1.4500000000000002,0.35
60051,0.8500000000000001,1.4500000000000002,0.36
60052,0.8500000000000001,1.4500000000000002,0.37
60053,0.8500000000000001,1.4500000000000002,0.38
60054,0.8500000000000001,1.4500000000000002,0.39
60055,0.8500000000000001,1.4500000000000002,0.4
60056,0.8500000000000001,1.4500000000000002,0.41000000000000003
60057,0.8500000000000001,1.4500000000000002,0.42000000000000004
60058,0.8500000000000001,1.4500000000000002,0.43000000000000005
60059,0.8500000000000001,1.4500000000000002,0.44000000000000006
60060,0.8500000000000001,1.4500000000000002,0.45000000000000007
60061,0.8500000000000001,1.4500000000000002,0.45999999999999996
60062,0.8500000000000001,1.4500000000000002,0.47
60063,0.8500000000000001,1.4500000000000002,0.48
60064,0.8500000000000001,1.4500000000000002,0.49
60065,0.8500000000000001,1.4500000000000002,0.5
60066,0.8500000000000001,1.5,0.1
60067,0.8500000000000001,1.5,0.11
60068,0.8500000000000001,1.5,0.12000000000000001
60069,0.8500000000000001,1.5,0.13
60070,0.8500000000000001,1.5,0.14
60071,0.8500000000000001,1.5,0.15000000000000002
60072,0.8500000000000001,1.5,0.16
60073,0.8500000000000001,1.5,0.17
60074,0.8500000000000001,1.5,0.18
60075,0.8500000000000001,1.5,0.19
60076,0.8500000000000001,1.5,0.2
60077,0.8500000000000001,1.5,0.21000000000000002
60078,0.8500000000000001,1.5,0.22
60079,0.8500000000000001,1.5,0.23
60080,0.8500000000000001,1.5,0.24000000000000002
60081,0.8500000000000001,1.5,0.25
60082,0.8500000000000001,1.5,0.26
60083,0.8500000000000001,1.5,0.27
60084,0.8500000000000001,1.5,0.28
60085,0.8500000000000001,1.5,0.29000000000000004
60086,0.8500000000000001,1.5,0.30000000000000004
60087,0.8500000000000001,1.5,0.31
60088,0.8500000000000001,1.5,0.32
60089,0.8500000000000001,1.5,0.33
60090,0.8500000000000001,1.5,0.33999999999999997
60091,0.8500000000000001,1.5,0.35
60092,0.8500000000000001,1.5,0.36
60093,0.8500000000000001,1.5,0.37
60094,0.8500000000000001,1.5,0.38
60095,0.8500000000000001,1.5,0.39
60096,0.8500000000000001,1.5,0.4
